organization,work_area,name,latitude,longitude,depth,depth_source,watershid_id,lake_id,program
HAKAI,JOHNSTONE STRAIT,JS8,50.5091200000001,-126.338,257.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JS9,50.4928800000001,-126.338,369.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,JSC1,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSC2,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSC3,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSC4,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSC5,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSC6,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSC7,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,JSPP,50.5376399990001,-126.635219998,53.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,JOHNSTONE STRAIT,KNI12,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,KNI13,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,KNI16,,,,,,,Nearshore
HAKAI,JOHNSTONE STRAIT,PRACTICE,,,,,,,Nearshore
HAKAI,LOWER MAINLAND,HS01,49.6146,-123.2376,,,,,Oceanography
HAKAI,LOWER MAINLAND,HS02,49.5435,-123.2752,,,,,Oceanography
HAKAI,LOWER MAINLAND,HS03,49.4007,-123.292,,,,,Oceanography
HAKAI,LOWER MAINLAND,HS04,49.3125,-123.3581,,,,,Oceanography
HAKAI,LOWER MAINLAND,HS05,49.4588,-123.4595,,,,,Oceanography
HAKAI,LOWER MAINLAND,HSGLASSR1,,,,,,,Nearshore
HAKAI,LOWER MAINLAND,HSPLANT,,,,,,,Nearshore
HAKAI,LOWER MAINLAND,IA01,49.4048,-122.8797,,,,,Oceanography
HAKAI,LOWER MAINLAND,IA02,49.3688,-122.8854,,,,,Oceanography
HAKAI,LOWER MAINLAND,IA03,49.3511,-122.9008,,,,,Oceanography
HAKAI,LOWER MAINLAND,IA04,49.2959,-123.0866,,,,,Oceanography
HAKAI,QUADRA,111,,,,,,,Projects
HAKAI,QUADRA,38,,,,,,,Projects
HAKAI,QUADRA,3859 GAUGINGSTATION,49.68981934,-123.1464767,,land,3859,3859,Watershed
HAKAI,QUADRA,3932 GAUGINGSTATION,49.4208297700001,-123.6402206,,land,3932,3932,Watershed
HAKAI,QUADRA,4745 OUTLET,50.38295134,-125.0524639,,land,4745,4745,Watershed
HAKAI,QUADRA,4767 OUTLET,50.499429896,-124.97230017,,land,4767,4767,Watershed
HAKAI,QUADRA,4791 TOWER2,50.5952,-124.8412,,land,4791,4791,Watershed
HAKAI,QUADRA,4791 TRIB1DS,50.59272,-124.8519,,land,4791,4791,Watershed
HAKAI,QUADRA,4791 TRIB1US,50.59119,-124.8521,,land,4791,4791,Watershed
HAKAI,QUADRA,4791TRIB DS,,,,,4791TRIB,4791TRIB,Watershed
HAKAI,QUADRA,4791TRIB US,,,,,4791TRIB,4791TRIB,Watershed
HAKAI,QUADRA,4791TRIB1 DS,,,,,4791TRIB1,4791TRIB1,Watershed
HAKAI,QUADRA,4791TRIB1 US,,,,,4791TRIB1,4791TRIB1,Watershed
HAKAI,QUADRA,4805 OUTLET,50.6651676500001,-124.8525849,,land,4805,4805,Watershed
HAKAI,QUADRA,4807 OUTLET,,,,,4807,4807,Watershed
HAKAI,QUADRA,4809 OUTLET,50.681452,-124.857651,7.0,chart,4809,4809,Watershed
HAKAI,QUADRA,4829 OUTLET,50.7601679300001,-124.8621035,,land,4829,4829,Watershed
HAKAI,QUADRA,4848 OUTLET,50.8245952670001,-124.864094071,,land,4848,4848,Watershed
HAKAI,QUADRA,4882 GAUGINGSTATION,,,,,4882,,Watershed
HAKAI,QUADRA,4889 OUTLET,50.8950698300001,-124.8648929,,land,4889,4889,Watershed
HAKAI,QUADRA,4914 OUTLET,50.8125704490001,-124.980805364,,land,4914,4914,Watershed
HAKAI,QUADRA,4968 OUTLET,50.6226916160001,-124.908662603,10.0,chart,4968,4968,Watershed
HAKAI,QUADRA,4981 OUTLET,,,,,4981,4981,Watershed
HAKAI,QUADRA,5005 OUTLET,50.468896079,-125.107041293,,land,5005,5005,Watershed
HAKAI,QUADRA,5209 HEYD1,50.57553762,-125.5790499,,land,5209,5209,Watershed
HAKAI,QUADRA,5209 HEYD2,50.57336,-125.59561,,land,5209,5209,Watershed
HAKAI,QUADRA,5299 TUNA1,50.4930134800001,-125.9674908,,land,5299,5299,Watershed
HAKAI,QUADRA,5322 FULL1,50.5643892300001,-125.9293932,,land,5322,5322,Watershed
HAKAI,QUADRA,5559  GLEN1,50.6504792000001,-125.7160576,,,,,Nearshore
HAKAI,QUADRA,5559  GLEN2,50.65383001,-125.7253951,,,,,Nearshore
HAKAI,QUADRA,5559 GLEN1,50.6504792000001,-125.7160576,,land,5559,5559,Watershed
HAKAI,QUADRA,5559 GLEN2,50.65383001,-125.7253951,,land,5559,5559,Watershed
HAKAI,QUADRA,5559 TOMB1,50.64871363,-125.7228062,,land,5559,5559,Watershed
HAKAI,QUADRA,5559GLEN1 OUTLET,,,,,5559GLEN1,5559GLEN1,Watershed
HAKAI,QUADRA,55637 GAUGINGSTATION,50.4403610200001,-126.5785065,,land,55637,55637,Watershed
HAKAI,QUADRA,5688 OUTLET,51.1010000000001,-125.544117,,land,5688,5688,Watershed
HAKAI,QUADRA,5693 GAUGINGSTATION,51.1447792100001,-125.5943604,,land,5693,5693,Watershed
HAKAI,QUADRA,5693 OUTLET,,,,,5693,5693,Watershed
HAKAI,QUADRA,5722 OUTLET,51.0274170000001,-125.62535,,land,5722,5722,Watershed
HAKAI,QUADRA,5819 OUTLET,50.7824870000001,-125.686447,,land,5819,5819,Watershed
HAKAI,QUADRA,5850 OUTLET,50.705063,-125.825524,,land,5850,5850,Watershed
HAKAI,QUADRA,5881 LULL1,50.70636849,-126.0242281,,land,5881,5881,Watershed
HAKAI,QUADRA,5881 LULLBAY,,,,,5881,5881,Watershed
HAKAI,QUADRA,5881 OUTLET,,,,,5881,5881,Watershed
HAKAI,QUADRA,59376 GAUGINGSTATION,48.8925018300001,-124.9694366,,land,59376,59376,Watershed
HAKAI,QUADRA,59377 GAUGINGSTATION,48.9155616800001,-124.9977798,,land,59377,59377,Watershed
HAKAI,QUADRA,59637 GAUGINGSTATION,49.2508316,-125.5833282,,,59637,59637,Watershed
HAKAI,QUADRA,59637 OUTLET,,,,,59637,59637,Watershed
HAKAI,QUADRA,6192 GAUGINGSTATION,51.00249863,-126.1177826,,land,6192,6192,Watershed
HAKAI,QUADRA,6252 GAUGINGSTATION,51.1027793900001,-126.4749985,,land,6252,6252,Watershed
HAKAI,QUADRA,6252 WATERSURVEYOFCANADA,,,,,6252,,Watershed
HAKAI,QUADRA,68539 GAUGINGSTATION,53.2526817300001,-132.138031,,land,68539,68539,Watershed
HAKAI,QUADRA,69781 GAUGINGSTATION,53.6138916,-132.2097168,,land,69781,69781,Watershed
HAKAI,QUADRA,73279 GAUGINGSTATION,53.05730057,-132.0513611,,land,73279,73279,Watershed
HAKAI,QUADRA,8395 OUTLET,50.2622297870001,-125.238156536,,land,8395,8395,Watershed
HAKAI,QUADRA,8405 OUTLET,50.1652691360001,-125.1877146,,land,8405,8405,Watershed
HAKAI,QUADRA,8407 OUTLET,50.1396180400001,-125.218893383,,land,8407,8407,Watershed
HAKAI,QUADRA,8408 OUTLET,,,,,8408,8408,Watershed
HAKAI,QUADRA,8504 OUTLET,,,,,8504,8504,Watershed
HAKAI,QUADRA,9245 OUTLET,50.26057589,-125.1815014,,land,9245,9245,Watershed
HAKAI,QUADRA,9257 OUTLET,50.3037298200001,-125.1100661,,land,9257,9257,Watershed
HAKAI,QUADRA,9265 OUTLET,50.2426583700001,-125.1335566,,land,9265,9265,Watershed
HAKAI,QUADRA,9572 OUTLET,50.320716739,-125.242950285,,land,9572,9572,Watershed
HAKAI,QUADRA,A01,,,,,,,Nearshore
HAKAI,QUADRA,A1,,,,,,,Nearshore
HAKAI,QUADRA,A2,,,,,,,Nearshore
HAKAI,QUADRA,BEAR BEAR1,50.8341983940001,-124.954783833,,land,BEAR,BEAR,Watershed
HAKAI,QUADRA,BEARCRK BEAR1,,,,,BEARCRK,BEARCRK,Watershed
HAKAI,QUADRA,BOLDISLAND,,,,,,,Nearshore
HAKAI,QUADRA,BS1,49.6083333330001,-124.866666667,37.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS14,49.645003484,-124.899002682,34.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS15,49.5558538560001,-124.85729602,45.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS16,49.5157867930001,-124.804905364,52.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS17,49.477167975,-124.754287061,91.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS1_DBOS,49.612799975,-124.875603447,35.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS3,49.691666667,-124.666666667,222.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS6,49.4850006840001,-124.60499976,67.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BS7,49.483331257,-124.766668,59.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,BU1,50.3700000000001,-125.08,602.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU2,50.4683000000001,-125.0767,648.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU3,50.5283000000001,-124.9667,645.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU4,50.5883000000001,-124.9033,631.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU5,50.6776914120001,-124.888827095,561.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU6,50.755,-124.9,471.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU7,50.83,-124.8917,347.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,BU8,50.8883000000001,-124.8467,264.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,C13,,,,,,,Nearshore
HAKAI,QUADRA,CAMP CAMP1,,,,,,,Nearshore
HAKAI,QUADRA,CAMP HATCHERYINTAKE,,,,,CAMP,CAMP,Watershed
HAKAI,QUADRA,CAMP PELICANWHEEL,,,,,CAMP,CAMP,Watershed
HAKAI,QUADRA,CAMPCREEK OUTLET,,,,,CAMPCREEK,CAMPCREEK,Watershed
HAKAI,QUADRA,CAMPCREEK WATERINTAKE,50.954283,-124.8647,,land,CAMPCREEK,CAMPCREEK,Watershed
HAKAI,QUADRA,CARN1,48.91556,-124.99778,,land,,,Nearshore
HAKAI,QUADRA,CARNATION CARN1,48.91556,-124.99778,,land,CARNATION,,Watershed
HAKAI,QUADRA,CLEM1,49.1607280000001,-125.139963,,land,,,Nearshore
HAKAI,QUADRA,CLEMENS CLEM1,49.1607280000001,-125.139963,,land,CLEMENS,,Watershed
HAKAI,QUADRA,COLO1,50.33,-127.44,,land,,,Nearshore
HAKAI,QUADRA,COLONIAL COLO1,50.33,-127.44,,land,COLONIAL,,Watershed
HAKAI,QUADRA,CONU1,49.800907,-126.412275,,land,,,Nearshore
HAKAI,QUADRA,CONUMA CONU1,49.800907,-126.412275,,land,CONUMA,,Watershed
HAKAI,QUADRA,CRES1,49.8410700000001,-125.90671,,land,,,Nearshore
HAKAI,QUADRA,CREST CRES1,49.8410700000001,-125.90671,,land,CREST,,Watershed
HAKAI,QUADRA,CRUICKSHANK CRUC1,,,,,CRUICKSHANK,,Watershed
HAKAI,QUADRA,CRUIKSHANK CRUC1,,,,,CRUIKSHANK,,Watershed
HAKAI,QUADRA,CRUIKSHANK CRUK1,49.57878,-125.21403,,land,CRUIKSHANK,,Watershed
HAKAI,QUADRA,CRUK1,49.57878,-125.21403,,land,,,Nearshore
HAKAI,QUADRA,CUMSACK  CMSK1,50.9341000000001,-124.897433,,,,,Nearshore
HAKAI,QUADRA,CUMSACK CMSK1,,,,,,,Nearshore
HAKAI,QUADRA,CUMSACK CSMK1,50.9341000000001,-124.897433,,land,,,Nearshore
HAKAI,QUADRA,D01,49.9613000000001,-124.747,77.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D02,50.0790200000001,-124.8509,112.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D03,50.11841667,-125.075117,13.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D04,49.9964450000001,-125.147117,12.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,D05,50.1659000000001,-124.8888,44.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D06,50.100153,-125.272652,31.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,D07,50.190769,-125.143142,23.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,D08,50.319983,-125.040963,97.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D09,50.3072760000001,-125.329834,60.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D10,50.44365,-125.279,254.0,chart,,,Oceanography
HAKAI,QUADRA,D11,50.348145,-125.455652,7.0,chart,,,Oceanography
HAKAI,QUADRA,D12,50.1168860000001,-125.210626,65.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,D13,,,,,,,Oceanography
HAKAI,QUADRA,D20,50.4621220000001,-125.364704,49.0,chart,,,Oceanography
HAKAI,QUADRA,D21,50.3909370000001,-125.372675,61.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D22,50.2440690000001,-125.397371,20.0,chart,,,Oceanography
HAKAI,QUADRA,D23,,,,,,,Oceanography
HAKAI,QUADRA,D24,50.2380610000001,-125.117914,58.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D25,50.0224650000001,-124.916635,14.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D26,49.9170570000001,-125.164744,16.0,chart,,,Oceanography
HAKAI,QUADRA,D27,50.274476,-125.377946,15.0,chart,,,Oceanography
HAKAI,QUADRA,D27F,,,,,,,Nearshore
HAKAI,QUADRA,D28,50.3899200000001,-125.613237,65.0,chart,,,Oceanography
HAKAI,QUADRA,D29,50.30375,-125.03169,,,,,Oceanography
HAKAI,QUADRA,D30,50.291476,-125.31317,36.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,D31,,,,,,,Oceanography
HAKAI,QUADRA,D32,,,,,,,Oceanography
HAKAI,QUADRA,D34,,,,,,,Oceanography
HAKAI,QUADRA,D35,50.4564500000001,-125.267,30.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI10,50.3036000000001,-125.3274,81.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI11,50.3453000000001,-125.4309,316.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI12,50.2397,-125.383,225.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI13,50.0445,-125.2351,79.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI16,,,,,,,Oceanography
HAKAI,QUADRA,DI18,50.1000000000001,-125.293333,69.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI18DI17,,,,,,,Nearshore
HAKAI,QUADRA,DI19,50.1972000000001,-125.367,198.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI20,50.2614904000001,-125.38489,244.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI21,50.2946855000001,-125.3306,106.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI24,50.2818844250001,-125.400802498,213.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI25,50.3207,-125.2656,72.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI32,,,,,,,Oceanography
HAKAI,QUADRA,DI6,50.3974000000001,-125.1856,125.0,CHS NONNA10 Bathymetry,,,Oceanography
HAKAI,QUADRA,DI7,50.4476000000001,-125.3006,312.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI8,50.3726,-125.3567,207.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,DI_BLANK1,,,,,,,Nearshore
HAKAI,QUADRA,DI_BLANK2,,,,,,,Nearshore
HAKAI,QUADRA,DREW DREW1,50.088211115,-125.192434603,,land,DREW,DREW,Watershed
HAKAI,QUADRA,DREW FTLTANK,,,,,DREW,DREW,Watershed
HAKAI,QUADRA,DREW HERIOTBAYROAD,,,,,DREW,DREW,Watershed
HAKAI,QUADRA,DREWCREEK CARSTOP,,,,,DREWCREEK,DREWCREEK,Watershed
HAKAI,QUADRA,DREWCREEK FTLTANK,,,,,DREWCREEK,DREWCREEK,Watershed
HAKAI,QUADRA,ELK ELKR1,49.8572300000001,-125.81268,,land,ELK,,Watershed
HAKAI,QUADRA,ELKR1,49.8572300000001,-125.81268,,land,,,Nearshore
HAKAI,QUADRA,ELLIOT ELTC1,50.8592390000001,-124.6651,,land,ELLIOT,,Watershed
HAKAI,QUADRA,ELLIOT ELTC2,50.8622120000001,-124.670879,,land,ELLIOT,,Watershed
HAKAI,QUADRA,ELLIOT ELTC3,,,,,ELLIOT,,Watershed
HAKAI,QUADRA,ELLIOT RUSTYCREEK,50.8659740000001,-124.672201,,land,ELLIOT,,Watershed
HAKAI,QUADRA,ELLIOT RUSTYPOOL,50.867783,-124.687728,,land,ELLIOT,,Watershed
HAKAI,QUADRA,ESPI1,49.988543,-126.946291,,land,,,Nearshore
HAKAI,QUADRA,ESPINOSA ESPI1,49.988543,-126.946291,,land,ESPINOSA,,Watershed
HAKAI,QUADRA,FAKE,,,,,,,Nearshore
HAKAI,QUADRA,FCRK01,,,,,,,Nearshore
HAKAI,QUADRA,FCRK02,,,,,,,Nearshore
HAKAI,QUADRA,FCRK03,,,,,,,Nearshore
HAKAI,QUADRA,FCRK04,,,,,,,Nearshore
HAKAI,QUADRA,FCRK05,,,,,,,Nearshore
HAKAI,QUADRA,FCRK06,,,,,,,Nearshore
HAKAI,QUADRA,FCRK07,,,,,,,Nearshore
HAKAI,QUADRA,FCRK08,,,,,,,Nearshore
HAKAI,QUADRA,FCRK09,,,,,,,Nearshore
HAKAI,QUADRA,FCRK10,,,,,,,Nearshore
HAKAI,QUADRA,FCRK11,,,,,,,Nearshore
HAKAI,QUADRA,FCRK12,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 0_T1,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 0_T2,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 0_T3,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 100_T1,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 100_T3,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 20_T1,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 20_T2,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 20_T3,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 40_T1,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 40_T2,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 40_T3,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 60_T1,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 60_T3,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 80_T1,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 80_T2,,,,,,,Nearshore
HAKAI,QUADRA,FLOC 80_T3,,,,,,,Nearshore
HAKAI,QUADRA,FLOCCULATION 100_T2,,,,,,,Nearshore
HAKAI,QUADRA,FLOCCULATION 60_T2,,,,,,,Nearshore
HAKAI,QUADRA,FLOWCAL,,,,,,,Nearshore
HAKAI,QUADRA,GOLD GOLD1,49.7023100000001,-126.11141,,land,GOLD,,Watershed
HAKAI,QUADRA,GOLD1,49.7023100000001,-126.11141,,land,,,Nearshore
HAKAI,QUADRA,GORD1,48.6120000000001,-124.43372,,land,,,Nearshore
HAKAI,QUADRA,GORDON GORD1,48.6120000000001,-124.43372,,land,GORDON,,Watershed
HAKAI,QUADRA,HEYDON HEYD2,,,,,HEYDON,HEYDON,Watershed
HAKAI,QUADRA,HOLDINGTANKINTAKE,,,,,,,Nearshore
HAKAI,QUADRA,HOMATHCO,,,,,,,Nearshore
HAKAI,QUADRA,HOMATHKO 2,,,,,HOMATHKO,HOMATHKO,Watershed
HAKAI,QUADRA,HOMATHKO GAUGINGSTATION,,,,,HOMATHKO,,Watershed
HAKAI,QUADRA,HOMATHKO HOCA,,,,,,,Nearshore
HAKAI,QUADRA,HOMATHKO HOMA1,50.95302393,-124.8682698,,land,HOMATHKO,HOMATHKO,Watershed
HAKAI,QUADRA,HOMATHKO HOMA2,50.9564,-124.900683,,land,HOMATHKO,HOMATHKO,Watershed
HAKAI,QUADRA,HOMATHKO HOMA3,50.9894678000001,-124.918908,,land,HOMATHKO,HOMATHKO,Watershed
HAKAI,QUADRA,HOMATHKO HOMA4,,,,,HOMATHKO,HOMATHKO,Watershed
HAKAI,QUADRA,HOMATHKO_TRIB T5KM1,50.9753030000001,-124.908217,,land,HOMATHKO_TRIB,HOMATHKO_TRIB,Watershed
HAKAI,QUADRA,HONN1,,,,,,,Nearshore
HAKAI,QUADRA,HONNA HONN1,,,,,HONNA,,Watershed
HAKAI,QUADRA,HYACINTHBAYCREEK HYACINTHEBAYROAD,,,,,HYACINTHBAYCREEK,HYACINTHBAYCREEK,Watershed
HAKAI,QUADRA,HYACINTHE HYAC1,50.133383,-125.254017,,land,HYACINTHE,HYACINTHE,Watershed
HAKAI,QUADRA,HYACINTHE HYACINTHEBAYROAD,,,,,HYACINTHE,HYACINTHE,Watershed
HAKAI,QUADRA,HYACINTHE OUTLET,,,,,HYACINTHE,HYACINTHE,Watershed
HAKAI,QUADRA,HYACINTHEBAY,,,,,,,Nearshore
HAKAI,QUADRA,HYACINTHECREEK HYACINTHEBAYROAD,,,,,HYACINTHECREEK,HYACINTHECREEK,Watershed
HAKAI,QUADRA,KEOG1,50.6719700000001,-127.34867,,land,,,Nearshore
HAKAI,QUADRA,KEOGH KEOG1,50.6719700000001,-127.34867,,land,KEOGH,,Watershed
HAKAI,QUADRA,KING1,,,,,,,Nearshore
HAKAI,QUADRA,KINGCOME KING1,,,,,KINGCOME,,Watershed
HAKAI,QUADRA,KLAS1,50.29013,-127.6979,,land,,,Nearshore
HAKAI,QUADRA,KLASKISH KLAS1,50.29013,-127.6979,,land,KLASKISH,,Watershed
HAKAI,QUADRA,KLEE1,49.6715100000001,-126.35255,,land,,,Nearshore
HAKAI,QUADRA,KLEEPTEE KLEE1,49.6715100000001,-126.35255,,land,KLEEPTEE,,Watershed
HAKAI,QUADRA,KLIN1,,,,,,,Nearshore
HAKAI,QUADRA,KLINAKLINI KLIN1,,,,,KLINAKLINI,,Watershed
HAKAI,QUADRA,KN1,50.635,-126.4217,253.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN10,50.9767000000001,-125.5583,331.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN11,51.0417,-125.5667,207.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN2,50.655,-126.1833,180.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN3,50.6700000000001,-126.0667,183.0,chart,,,Oceanography
HAKAI,QUADRA,KN4,50.6817,-125.9367,438.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN5,50.6933000000001,-125.7833,394.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN6,50.755,-125.685,517.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN7,50.8017,-125.6217,514.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN8,50.8717,-125.645,487.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,KN9,50.905,-125.5467,411.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,LAB,,,,,,,Nearshore
HAKAI,QUADRA,LD1,49.996666121,-124.821666696,117.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,LD2,49.9633332160001,-124.856666659,160.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,LD3,50.019999785,-124.881666659,268.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Oceanography
HAKAI,QUADRA,LEIN1,49.915223,-126.624576,,land,,,Nearshore
HAKAI,QUADRA,LEINER LEIN1,49.915223,-126.624576,,land,LEINER,,Watershed
HAKAI,QUADRA,LEO1,,,,,,,Nearshore
HAKAI,QUADRA,LEO2,,,,,,,Nearshore
HAKAI,QUADRA,LULL LULL1,,,,,LULL,LULL,Watershed
HAKAI,QUADRA,MARBLE MARB1,,,,,MARBLE,,Watershed
HAKAI,QUADRA,MCCURDY MCDY1,49.67272,-126.18793,,land,MCCURDY,,Watershed
HAKAI,QUADRA,MCDY1,49.67272,-126.18793,,land,,,Nearshore
HAKAI,QUADRA,MELLERSH MELLER1,,,,,MELLERSH,MELLERSH,Watershed
HAKAI,QUADRA,MELLERSH MELR1,50.776171285,-124.951460679,,land,MELLERSH,MELLERSH,Watershed
HAKAI,QUADRA,MELLERSH OUTLET,,,,,MELLERSH,MELLERSH,Watershed
HAKAI,QUADRA,MOH  MOH1,50.5184400000001,-125.037754,,land,,,Nearshore
HAKAI,QUADRA,NAHM1,49.08685,-124.944635,,land,,,Nearshore
HAKAI,QUADRA,NAHMINT NAHM1,49.08685,-124.944635,,land,NAHMINT,,Watershed
HAKAI,QUADRA,NAVIK,49.7011111,-124.71778,287.0,CHS and NRCan Multibeam Echo Sounder Bathymetry,,,Nearshore
HAKAI,QUADRA,NIMP1,50.2148300000001,-126.61081,,land,,,Nearshore
